index,data,data2
97164,-3,6
97165,-2.3,5.7
97166,-1.7,5.3
97167,-1,5
97168,-2,4
97169,-3,3
97170,-2,2
97171,-2,1.5
97172,-2,1
97173,-2.5,1
97174,-3,1
97175,-3,1
97176,-2.7,1
97177,-2.3,1
97178,-2,1
97179,-2,1
97180,-2.5,1
97181,-3,1
97182,-3.3,2
97183,-3.7,3
97184,-4,4
97185,-4,5
97186,-4,6
97187,-3,6
97188,-3,6.7
97189,-3,7.3
97190,-3,8
97191,-2,7
97192,-2.5,7
97193,-3,7
97194,-2.7,6.7
97195,-2.3,6.3
97196,-2,6
97197,-1.7,5.7
97198,-1.3,5.3
97199,-1,5
97200,-1,4.7
97201,-1,4.3
97202,-1,4
97203,-0.7,4
97204,-0.3,4
97205,0,4
97206,0,4
97207,0,5
97208,0,6
97209,0,7
97210,1.5,8.5
97211,3,10
97212,2.5,10
97213,2,10
97214,2,10
97215,2,9.7
97216,2,9.3
97217,2,9
97218,2,8.3
97219,2,7.7
97220,2,7
97221,1.7,6.3
97222,1.3,5.7
97223,1,5
97224,0.7,4.3
97225,0.3,3.7
97226,0,3
97227,-0.3,2.7
97228,-0.7,2.3
97229,-1,2
97230,0,3
97231,1,4
97232,2,5
97233,2,7.3
97234,2,9.7
97235,2,12
97236,1.7,12.3
97237,1.3,12.7
97238,1,13
97239,0.3,12
97240,-0.3,11
97241,-1,10
97242,0.5,9
97243,2,8
97244,1,6
97245,1,5.5
97246,1,5
97247,1,5
97248,1,5
97249,1,5
97250,1,5
97251,1,5
97252,1,5
97253,1,5
97254,1,5
97255,1,5
97256,2,8
97257,2.3,9
97258,2.7,10
97259,3,11
97260,2,12
97261,-0.5,12.5
97262,-3,13
97263,-2.7,12
97264,-2.3,11
97265,-2,10
97266,-2,9.3
97267,-2,8.7
97268,-2,8
97269,-1.7,6.7
97270,-1.3,5.3
97271,-1,4
97272,-1,3.3
97273,-1,2.7
97274,-1,2
97275,-1.3,1.7
97276,-1.7,1.3
97277,-2,1
97278,-1,2.7
97279,0,4.3
97280,1,6
97281,0.5,7.5
97282,0,9
97283,-1,10
97284,-1,10
97285,0,10.5
97286,1,11
97287,1.7,10.7
97288,2.3,10.3
97289,3,10
97290,3.7,9.3
97291,4.3,8.7
97292,5,8
97293,6,8
97294,5.5,8
97295,5,8
97296,1,11
97297,3,9
97298,5,7
97299,4.7,6.7
97300,4.3,6.3
97301,4,6
97302,2.3,7.3
97303,0.7,8.7
97304,-1,10
97305,0,9.3
97306,1,8.7
97307,2,8
97308,1.3,8.3
97309,0.7,8.7
97310,0,9
97311,-0.3,8
97312,-0.7,7
97313,-1,6
97314,-1.7,6
97315,-2.3,6
97316,-3,6
97317,-2,5.3
97318,-1,4.7
97319,0,4
97320,0,3.7
97321,0,3.3
97322,0,3
97323,0,2.5
97324,0,2
97325,-2,2
97326,-2.3,2.3
97327,-2.7,2.7
97328,-3,3
97329,-3.7,3.7
97330,-4.3,4.3
97331,-5,5
97332,-5,4.3
97333,-5,3.7
97334,-5,3
97335,-5,2.7
97336,-5,2.3
97337,-5,2
97338,-5,1.7
97339,-5,1.3
97340,-5,1
97341,-5,1
97342,-5,1
97343,-5,1
97344,-5,1
97345,-5,1
97346,-5,1
97347,-5,1
97348,-5,1
97349,-5,1
97350,-4.7,1.7
97351,-4.3,2.3
97352,-4,3
97353,-4.7,4
97354,-5.3,5
97355,-6,6
97356,-5.7,6
97357,-5.3,6
97358,-5,6
97359,-5,5.7
97360,-5,5.3
97361,-5,5
97362,-4.3,4.7
97363,-3.7,4.3
97364,-3,4
97365,-3,3.5
97366,-3,3
97367,-1,1
97368,-1,0.7
97369,-1,0.3
97370,-1,0
97371,-1,1
97372,-0.5,0.5
97373,0,0
97374,-0.3,0.3
97375,-0.7,0.7
97376,-1,1
97377,-1,1
97378,-1,2
97379,-1,3
97380,-1.3,3
97381,-1.7,3
97382,-2,3
97383,-3,3
97384,-4,2.5
97385,-5,2
97386,-4.7,1.3
97387,-4.3,0.7
97388,-4,0
97389,-3,0
97390,-3.3,-0.3
97391,-3.5,-0.5
97392,-3.8,-0.8
97393,-4,-1
97394,-4.3,-1
97395,-4.5,-1
97396,-4.8,-1
97397,-5,-1
97398,-5,-0.3
97399,-5,0.3
97400,-5,1
97401,-4.5,2
97402,-4,3
97403,-4,4
97404,-3.3,4
97405,-2.7,4
97406,-2,4
97407,-2,3.7
97408,-2,3.3
97409,-2,3
97410,-2.3,2.7
97411,-2.7,2.3
97412,-3,2
97413,-2.7,1.7
97414,-2.3,1.3
97415,-2,1
97416,-2,1
97417,-2,1
97418,-2,1
97419,-2.5,0.5
97420,-3,0
97421,-3,0
97422,-3,1.2
97423,-3,2.3
97424,-3,3.5
97425,-2.9,4.8
97426,-2.8,6.2
97427,-3,7.5
97428,-3.3,7.8
97429,-3.2,8.4
97430,-3,9
97431,-3,8.3
97432,-3,7.7
97433,-3,7
97434,-2.7,5.7
97435,-2.3,4.3
97436,-2,3
97437,-2,2
97438,-2,1
97439,-2,1.5
97440,-2,2
97441,-2,1.5
97442,-2,1
97443,-2,1
97444,-2,1
97445,-2,0
97446,-1.7,1
97447,-1.3,2
97448,-1,3
97449,-1,4
97450,-1,5
97451,-1,6
97452,-2,6
97453,-2,6.5
97454,-2,7
97455,-2,6.7
97456,-2,6.3
97457,-2,6
97458,-1.3,5.3
97459,-0.7,4.7
97460,0,4
97461,-1,4
97462,-1,4
97463,-1,4
97464,-1.3,3.3
97465,-1.7,2.7
97466,-2,2
97467,-2,1.3
97468,-2,0.7
97469,-2,0
97470,-2,0
97471,-2,2.5
97472,-2,5
97473,-2.2,5.5
97474,-2.3,6
97475,-2.5,6.5
97476,-2.7,7
97477,-2.8,7.5
97478,-3,8
97479,-3,8
97480,-3,8
97481,-3,7
97482,-2.7,6
97483,-2.3,5
97484,-2,4
97485,-2,3.7
97486,-2,3.3
97487,-2,3
97488,-2.3,1.7
97489,-2.7,0.3
97490,-3,-1
97491,-3,0
97492,-2.5,0.5
97493,-2,1
97494,-2,2.3
97495,-2,3.7
97496,-2,5
97497,-2.7,6.3
97498,-3.3,7.7
97499,-4,9
97500,-4,9.3
97501,-4,9.7
97502,-4,10
97503,-4.3,8.7
97504,-4.7,7.3
97505,-5,6
97506,-5,5.7
97507,-5,5.3
97508,-5,5
97509,-4.3,3.7
97510,-3.7,2.3
97511,-3,1
97512,-3.3,0.7
97513,-3.7,0.3
97514,-4,0
97515,-4,0
97516,-4,0
97517,-4,0
97518,-3,1.3
97519,-2,2.7
97520,-1,4
97521,-1.5,5.5
97522,-2,7
97523,-2,9
97524,-2,10
97525,-2,11
97526,-2,13
97527,-2,12
97528,-2,11
97529,-2,10
97530,-1.7,8.7
97531,-1.3,7.3
97532,-1,6
97533,-1.3,5
97534,-1.7,4
97535,-2,3
97536,-2.3,2.3
97537,-2.7,1.7
97538,-3,1
97539,-3,0.7
97540,-3,0.3
97541,-3,0
97542,-2.3,1.7
97543,-1.7,3.3
97544,-1,5
97545,-1.3,7.7
97546,-1.7,10.3
97547,-2,13
97548,-1.7,13.7
97549,-1.3,14.3
97550,-1,15
97551,-0.3,14.3
97552,0.3,13.7
97553,1,13
97554,1,11.8
97555,1,10.7
97556,1,9.5
97557,1,8.3
97558,1,7.2
97559,1,6
97560,0.7,5.3
97561,0.3,4.7
97562,0,4
97563,0,4
97564,0,4
97565,0,4
97566,1,5
97567,1,6
97568,1,7
97569,1.5,8.5
97570,2,10
97571,1,11
97572,1,13
97573,1.5,13
97574,2,13
97575,2.7,12.7
97576,3.3,12.3
97577,4,12
97578,5.7,11.7
97579,7.3,11.3
97580,9,11
97581,9,11
97582,9,11
97583,9,11
97584,9,11
97585,9,11
97586,9,11
97587,9,10.7
97588,9,10.3
97589,9,10
97590,9.3,10.3
97591,9.7,10.7
97592,10,11
97593,8.7,10.7
97594,7.3,10.3
97595,6,10
97596,4.5,10
97597,3,10
97598,2,10
97599,1.3,9.3
97600,0.7,8.7
97601,0,8
97602,-0.3,6.7
97603,-0.7,5.3
97604,-1,4
97605,-2.7,4
97606,-4.3,4
97607,-6,4
97608,-5.7,3.7
97609,-5.3,3.3
97610,-5,3
97611,-4,3
97612,-3,3
97613,-2,3
97614,-2,3.7
97615,-2,4.3
97616,-2,5
97617,-2,6.3
97618,-2,7.7
97619,-2,9
97620,-3.3,8.7
97621,-4.7,8.3
97622,-6,8
97623,-6,8
97624,-6,8
97625,-6,8
97626,-5,7
97627,-4,6
97628,-3,5
97629,-3,4.7
97630,-3,4.3
97631,-3,4
97632,-3,4.7
97633,-3,5.3
97634,-3,6
97635,-3,5.7
97636,-3,5.3
97637,-3,5
97638,-2.3,5.3
97639,-1.7,5.7
97640,-1,6
97641,-1.3,6.7
97642,-1.7,7.3
97643,-2,8
97644,-1.7,7.7
97645,-1.3,7.3
97646,-1,7
97647,-1.5,6.5
97648,-2,6
97649,-2,4
97650,-2.7,3.7
97651,-3.3,3.3
97652,-4,3
97653,-4.7,2.7
97654,-5.3,2.3
97655,-6,2
97656,-7,2
97657,-6,2
97658,-5.7,1.7
97659,-5.3,1.3
97660,-5,1
97661,-5,2
97662,-4.5,2
97663,-4,2
97664,-3,2
97665,-3.7,3.3
97666,-4.3,4.7
97667,-5,6
97668,-5,5
97669,-6,5
97670,-7,5
97671,-6,5
97672,-5.4,4.6
97673,-4.8,4.2
97674,-4.2,3.8
97675,-3.6,3.4
97676,-3,3
97677,-4,3
97678,-4,2.5
97679,-4,2
97680,-4,2
97681,-4,2
97682,-4,2
97683,-4,1
97684,-3.5,1.5
97685,-3,2
97686,-2.7,3
97687,-2.3,4
97688,-2,5
97689,-1.7,6.3
97690,-1.3,7.7
97691,-1,9
97692,0,8.3
97693,1,7.7
97694,2,7
97695,2,7
97696,1,6.5
97697,0,6
97698,0,5.7
97699,0,5.3
97700,0,5
97701,-0.2,4.7
97702,-0.3,4.3
97703,-0.5,4
97704,-0.7,3.7
97705,-0.8,3.3
97706,-1,3
97707,-1.3,3
97708,-1.7,3
97709,-2,3
97710,-2.3,4.3
97711,-2.7,5.7
97712,-3,7
97713,-3.7,7.7
97714,-4.3,8.3
97715,-5,9
97716,-4,8.7
97717,-3,8.3
97718,-2,8
97719,-2.3,7
97720,-2.7,6
97721,-3,5
97722,-2.7,4.3
97723,-2.3,3.7
97724,-2,3
97725,-2.3,2.7
97726,-2.7,2.3
97727,-3,2
97728,-3,1.7
97729,-3,1.3
97730,-3,1
97731,-3.3,0
97732,-3.7,-1
97733,-4,-2
97734,-2,0
97735,-1.5,2.5
97736,-1,5
97737,-1.7,6.3
97738,-2.3,7.7
97739,-3,9
97740,-2,9
97741,-1,9
97742,-2,8
97743,-2.2,7.2
97744,-2.3,6.3
97745,-2.5,5.5
97746,-2.7,4.7
97747,-2.8,3.8
97748,-3,3
97749,-3,2.7
97750,-3,2.3
97751,-3,2
97752,-3,2
97753,-3,2
97754,-3,2
97755,-3,1.3
97756,-3,0.7
97757,-3,0
97758,-2.7,1.7
97759,-2.3,3.3
97760,-2,5
97761,-2,6.7
97762,-2,8.3
97763,-2,10
97764,-1,9
97765,-1,10
97766,-1,11
97767,-1.3,10.3
97768,-1.7,9.7
97769,-2,9
97770,-2,7.9
97771,-1.7,7.3
97772,-1.4,6.6
97773,-0.9,5.9
97774,0,5.5
97775,1.5,5.6
97776,3.2,6.1
97777,4.8,6.7
97778,6.1,7.4
97779,7,7.8
97780,7.6,7.9
97781,7.9,7.9
97782,7,9
97783,7,8.5
97784,7,8
97785,6.3,9.3
97786,5.7,10.7
97787,5,12
97788,3.5,12
97789,2,12
97790,4,8
97791,4,8
97792,2.5,7.5
97793,1,7
97794,-0.5,6.5
97795,-2,6
97796,-1,5
97797,-1.5,4.5
97798,-2,4
97799,-2,4
97800,-3,4
97801,-2,3
97802,-1,3
97803,-2,3
97804,-3,3
97805,-2,3
97806,-2,3.7
97807,-2,4.3
97808,-2,5
97809,-2.7,6
97810,-3.3,7
97811,-4,8
97812,-4,8
97813,-4,8
97814,-4,8
97815,-3,8
97816,-3,7
97817,-3,5
97818,-3,4
97819,-3,3
97820,-3,2
97821,-2.5,2
97822,-2,2
97823,-3,2
97824,-3,1
97825,-3,0
97826,-3,0
97827,-3,0
97828,-3,0
97829,-4,0
97830,-3.7,1.3
97831,-3.3,2.7
97832,-3,4
97833,-3.5,5
97834,-4,6
97835,-4,7
97836,-4,7
97837,-4,7
97838,-4,7
97839,-4,7
97840,-4,7
97841,-4,7
97842,-3.7,5.7
97843,-3.3,4.3
97844,-3,3
97845,-3,2.5
97846,-3,2
97847,-3,2
97848,-3,2
97849,-3,1
97850,-3,1
97851,-3,0
97852,-3,0
97853,-3,-1
97854,-2.5,0.5
97855,-2,2
97856,-1,5
97857,-0.7,6.7
97858,-0.3,8.3
97859,0,10
97860,-1,10
97861,-1.5,10
97862,-2,10
97863,-1.3,9
97864,-0.7,8
97865,0,7
97866,-1,7
97867,-2,7
97868,-3,7
97869,-2.5,5.5
97870,-2,4
97871,-3,4
97872,-4,3
97873,-4,2
97874,-5,2
97875,-8,2
97876,-8,1
97877,-7,0
97878,-6.7,1
97879,-6.3,2
97880,-6,3
97881,-6.3,4
97882,-6.7,5
97883,-7,6
97884,-5,4
97885,-4,4
97886,-3,4
97887,-4,3
97888,-7,3
97889,-7,3
97890,-6.3,2.3
97891,-5.7,1.7
97892,-5,1
97893,-5,0.5
97894,-5,0
97895,-5,0
97896,-5,0
97897,-5,0
97898,-4,1
97899,-5,1
97900,-4,0
97901,-4,1
97902,-3.7,2
97903,-3.3,3
97904,-3,4
97905,-3.3,4.7
97906,-3.7,5.3
97907,-4,6
97908,-4,7
97909,-4,8
97910,-4,9
97911,-4,8.3
97912,-4,7.7
97913,-4,7
97914,-3.7,6.3
97915,-3.3,5.7
97916,-3,5
97917,-3,4
97918,-3,3
97919,-3,2
97920,-3,1
97921,-3,1
97922,-3,1
97923,-3,0
97924,-4,0
97925,-4,0
97926,-3,0
97927,-2,3
97928,-2,5
97929,-2.3,5.7
97930,-2.7,6.3
97931,-3,7
97932,0,7
97933,1.5,6
97934,3,5
97935,3,5
97936,3,5
97937,3,5
97938,3,5.3
97939,3,5.7
97940,3,6
97941,3.5,6
97942,4,6
97943,4,6
97944,4,6
97945,4,6
97946,4,7
97947,4,7
97948,5,6
97949,5,7
97950,5,7
97951,5,7
97952,5,7
97953,5.7,8.7
97954,6.3,10.3
97955,7,12
97956,7,13.5
97957,7,15
97958,5,13
97959,4,14
97960,3,11.5
97961,2,9
97962,0,8.3
97963,-2,7.7
97964,-4,7
97965,-4,7
97966,-4,7
97967,-3,7
97968,-2,6
97969,-1,6
97970,0,5
97971,0,4.5
97972,0,4
97973,-2,5
97974,-3,4
97975,-3,5
97976,-3,6
97977,-2.3,7
97978,-1.7,8
97979,-1,9
97980,-2,8
97981,-2.5,8.5
97982,-3,9
97983,-3.3,8
97984,-3.7,7
97985,-4,6
97986,-3.7,5.7
97987,-3.3,5.3
97988,-3,5
97989,-2.5,4
97990,-2,3
97991,-2,3
97992,-3,3
97993,-3,3
97994,-4,1
97995,-3,0
97996,-3,0
97997,-3,-1
97998,-3,1.3
97999,-3,3.7
98000,-3,6
98001,-3.3,6.7
98002,-3.7,7.3
98003,-4,8
98004,-3.3,8.3
98005,-2.7,8.7
98006,-2,9
98007,-2,8.7
98008,-2,8.3
98009,-2,8
98010,-1.7,7.3
98011,-1.3,6.7
98012,-1,6
98013,-1,5
98014,-1,4
98015,-1,4
98016,-1,3
98017,-1,3
98018,-1.5,2.5
98019,-2,2
98020,-2,1
98021,-2,1
98022,-1.8,2.3
98023,-1.7,3.7
98024,-1.5,5
98025,-1.3,6.3
98026,-1.2,7.7
98027,-1,9
98028,-0.7,9.7
98029,-0.3,10.3
98030,0,11
98031,0,10
98032,0,9
98033,0,8
98034,0,6.7
98035,0,5.3
98036,0,4
98037,-1.5,3.5
98038,-3,3
98039,-5,3
98040,-5,2
98041,-4.6,1.6
98042,-4.2,1.2
98043,-3.8,0.8
98044,-3.4,0.4
98045,-3,0
98046,-3.5,0.5
98047,-4,1
98048,-4,3
98049,-4.3,4
98050,-4.7,5
98051,-5,6
98052,-5,6
98053,-5,6
98054,-5,6
98055,-5,5.3
98056,-5,4.7
98057,-5,4
98058,-5,4
98059,-5,4
98060,-5,4
98061,-4.5,3.5
98062,-4,3
98063,-4,2
98064,-4,2
98065,-4,2
98066,-4,1
98067,-4,2
98068,-4,1
98069,-4,0
98070,-4,2
98071,-4,4
98072,-4,6
98073,-5,7
98074,-4.5,8.5
98075,-4,10
98076,-4,12
98077,-3,11
98078,-2,10
98079,-1.7,9.7
98080,-1.3,9.3
98081,-1,9
98082,-0.7,8.3
98083,-0.3,7.7
98084,0,7
98085,0,6
98086,0,5
98087,0,4
98088,-1,3
98089,-1,3
98090,-1,3
98091,-1,2.5
98092,-1,2
98093,-1,2
98094,0,3.7
98095,1,5.3
98096,2,7
98097,2,10
98098,0.8,11
98099,-0.4,12
98100,-1.6,13
98101,-2.8,14
98102,-4,15
98103,-3.7,14.3
98104,-3.3,13.7
98105,-3,13
98106,-2,12.3
98107,-1,11.7
98108,0,11
98109,0,10.5
98110,0,10
98111,-0.3,10
98112,-0.7,10
98113,-1,10
98114,-1,10
98115,2,9
98116,3,9
98117,5,8
98118,5.3,8.2
98119,5.7,8.3
98120,6,8.5
98121,6.3,8.7
98122,6.7,8.8
98123,7,9
98124,8,9
98125,8,9.5
98126,8,10
98127,8.5,10
98128,9,10
98129,5,9
98130,4,8.7
98131,3,8.3
98132,2,8
98133,2.5,8
98134,3,8
98135,2,8
98136,2,8
98137,3,7
98138,0,6
98139,-1,5
98140,-1,4
98141,-1,3
98142,0,5
98143,-0.5,6.5
98144,-1,8
98145,-1,9.3
98146,-1,10.7
98147,-1,12
98148,-0.5,13
98149,0,14
98150,-3,14
98151,-2,14
98152,-1,14
98153,0,14
98154,0.7,13
98155,1.3,12
98156,2,11
98157,1.5,11.5
98158,1,12
98159,3,11
98160,5,11
98161,5,10
98162,6,10
98163,6,10
98164,8,10
98165,9,11
98166,9,11
98167,10,11.5
98168,11,12
98169,12,12
98170,12.5,13
98171,13,14
98172,14,15
98173,13.5,15.5
98174,13,16
98175,12.3,15.3
98176,11.7,14.7
98177,11,14
98178,10,13.3
98179,9,12.7
98180,8,12
98181,7.5,11
98182,7,10
98183,6,10
98184,6,9
98185,6,8
98186,6,8
98187,6,8
98188,6,8
98189,5,8
98190,4,8
98191,3,8
98192,2,8
98193,1.3,8.7
98194,0.7,9.3
98195,0,10
98196,1,9
98197,0,8.5
98198,-1,8
98199,-2,7.3
98200,-3,6.7
98201,-4,6
98202,-4.7,5.7
98203,-5.3,5.3
98204,-6,5
98205,-5.5,4.5
98206,-5,4
98207,-4,3
98208,-4,2
98209,-4,1
98210,-4,1
98211,-4,0
98212,-4,0
98213,-4,0
98214,-4.3,2.3
98215,-4.7,4.7
98216,-5,7
98217,-4,7.3
98218,-3,7.7
98219,-2,8
98220,-2,8.7
98221,-2,9.3
98222,-2,10
98223,-2.3,9.3
98224,-2.7,8.7
98225,-3,8
98226,-2.7,7
98227,-2.3,6
98228,-2,5
98229,-2,5
98230,-2,5
98231,-2,5
98232,-2,5
98233,-1,5
98234,-1,5
98235,-1,4
98236,-1,4
98237,-1,4
98238,-1,5
98239,-1,6
98240,-3,7
98241,-3,8
98242,-3,9
98243,-3,10
98244,-4,10.7
98245,-5,11.3
98246,-6,12
98247,-5.7,12
98248,-5.3,12
98249,-5,12
98250,-4,11.4
98251,-3,10.8
98252,-2,10.2
98253,-1,9.6
98254,0,9
98255,0,8
98256,0,8
98257,1,8
98258,1,8
98259,1,6
98260,2,7
98261,1,4
98262,1.7,6.3
98263,2.3,8.7
98264,3,11
98265,2.5,13
98266,2,15
98267,0,17
98268,1.3,17.3
98269,2.7,17.7
98270,4,18
98271,4.7,17
98272,5.3,16
98273,6,15
98274,7,14.3
98275,8,13.7
98276,9,13
98277,9.5,13
98278,10,13
98279,10,13
98280,10,13
98281,10,12
98282,10,12
98283,10,12
98284,10,13
98285,10,13
98286,11,12
98287,11,13
98288,12,14
98289,12,14
98290,12,16
98291,12,14
98292,10.7,14
98293,9.3,14
98294,8,14
98295,6.7,12.3
98296,5.3,10.7
98297,4,9
98298,3.3,9
98299,2.7,9
98300,2,9
98301,2.5,8
98302,3,7
98303,2,8
98304,1,8
98305,1,7
98306,0,7
98307,0,7
98308,0,7
98309,-2,7
98310,-2.3,7
98311,-2.7,7
98312,-3,7
98313,-3,7.3
98314,-3,7.7
98315,-3,8
98316,-4,8.5
98317,-5,9
98318,-3,9
98319,-5,7
98320,-5,6.5
98321,-5,6
98322,-5,5.3
98323,-5,4.7
98324,-5,4
98325,-4.7,3.7
98326,-4.3,3.3
98327,-4,3
98328,-4,3
98329,-4,3
98330,-3,2
98331,-3,3
98332,-3,2
98333,-3,2
98334,-3,3
98335,-3,4
98336,-2,6
98337,-2,8
98338,-2,10
98339,0,12
98340,0,12.3
98341,0,12.7
98342,0,13
98343,2,12.7
98344,4,12.3
98345,6,12
98346,6.3,11.7
98347,6.7,11.3
98348,7,11
98349,7.5,10.5
98350,8,10
98351,8,10
98352,8,10
98353,8,9
98354,8,9
98355,8,9
98356,9,9
98357,8,9
98358,9,9
98359,8.5,9
98360,8,9
98361,7.3,9.7
98362,6.7,10.3
98363,6,11
98364,5.7,11
98365,5.3,11
98366,5,11
98367,4.7,11
98368,4.3,11
98369,4,11
98370,4,10.3
98371,4,9.7
98372,4,9
98373,4,8.5
98374,4,8
98375,4,6
98376,4,7
98377,4,7
98378,3,5
98379,3,6
98380,2,4
98381,2,4
98382,3,5
98383,2.5,7.5
98384,2,10
98385,0,11
98386,-0.5,13
98387,-1,15
98388,-1.3,15.3
98389,-1.7,15.7
98390,-2,16
98391,-3,15
98392,-4,14
98393,-5,13
98394,-4.3,11.3
98395,-3.7,9.7
98396,-3,8
98397,-2.5,7.5
98398,-2,7
98399,-1,7
98400,-1,6
98401,-1,5
98402,-1,5
98403,-1,4
98404,-1,4
98405,-1,4
98406,-0.7,5.7
98407,-0.3,7.3
98408,0,9
98409,0,11.5
98410,0,14
98411,-1,14
98412,-1.3,14
98413,-1.7,14
98414,-2,14
98415,-3,15
98416,-1,13.5
98417,1,12
98418,1.3,11.7
98419,1.7,11.3
98420,2,11
98421,1.5,11
98422,1,11
98423,1,10
98424,0,10
98425,0,9
98426,1,8
98427,1,8
98428,1,7
98429,1,6
98430,1.3,7.7
98431,1.7,9.3
98432,2,11
98433,2,13
98434,2,15
98435,2,17
98436,1,16.7
98437,0,16.3
98438,-1,16
98439,-4,14.5
98440,-7,13
98441,-5.3,12
98442,-3.7,11
98443,-2,10
98444,-3,9
98445,-3,8.5
98446,-3,8
98447,-3,8
98448,-1,8
98449,0,8
98450,0,8
98451,0,8
98452,0,8
98453,-0.4,7.6
98454,-0.2,8.1
98455,0,8.6
98456,0.3,9.1
98457,0.5,10.7
98458,0.8,12.4
98459,1,14
98460,2.3,14.7
98461,3.7,15.3
98462,5,16
98463,4.3,14.7
98464,3.7,13.3
98465,3,12
98466,5,11.7
98467,7,11.3
98468,9,11
98469,9,11.5
98470,9,12
98471,9,12
98472,9,12
98473,9,12
98474,9,12
98475,9,12
98476,9,12
98477,9,13
98478,10,13
98479,11,13
98480,12,13
98481,13.3,15
98482,14.7,17
98483,16,19
98484,16,17
98485,16,17
98486,16,17
98487,16,18
98488,15,17
98489,16,17
98490,16,17
98491,15.5,17
98492,15,17
98493,13,16.7
98494,11,16.3
98495,9,16
98496,6,15
98497,6,14
98498,6,13
98499,6,12
98500,6,11
98501,6,12
98502,6.3,13
98503,6.7,14
98504,7,15
98505,7.3,15.3
98506,7.7,15.7
98507,8,16
98508,8,16
98509,7,16
98510,6,16
98511,6,15.5
98512,6,15
98513,5,15
98514,6.4,14.6
98515,6.5,13.9
98516,6.4,13.1
98517,5.8,12
98518,4.3,10.3
98519,2.1,8.2
98520,-0.5,5.8
98521,-2.7,3.8
98522,-4.2,2.2
98523,-4.7,1.2
98524,-4.7,0.5
98525,-4.7,-0.2
98526,-3,1
98527,-4,4
98528,-5,5
98529,-6,6
98530,-5,7
98531,-6,7
98532,-6,8
98533,-7,8
98534,-7,9
98535,-9,9
98536,-8,9
98537,-6,9
98538,-7,9
98539,-5,8
98540,-5,8
98541,-6,8
98542,-4,7
98543,-3,7
98544,-2,6
98545,-2,6
98546,-1,6
98547,-2,6
98548,-2,6
98549,0,6
98550,0,6
98551,0,7
98552,0,7
98553,0,7
98554,1,7
98555,1,8
98556,2,8
98557,3,8
98558,5,8
98559,5,8
98560,5,8
98561,5,8
98562,5,8
98563,5,8
98564,5,8
98565,5,8
98566,6,7
98567,5,7
98568,4,7
98569,4,7
98570,3,7
98571,3,6
98572,3,6
98573,3,6
98574,4,7
98575,5,9
98576,4,9
98577,4,11
98578,3,13
98579,5,13
98580,4,13
98581,3,13
98582,5,14
98583,4,14
98584,4,14
98585,4,13
98586,4,12
98587,4,11
98588,4,11
98589,4,9
98590,4,9
98591,4,8
98592,4,7
98593,4,7
98594,3,6
98595,3,5
98596,3,5
98597,3,5
98598,6,7
98599,6,10
98600,7,12
98601,5,15
98602,6,16
98603,6,17
98604,4,18
98605,4,18
98606,5,18
98607,4,17
98608,4,17
98609,5,16
98610,5,15
98611,6,14
98612,5,14
98613,4,13
98614,5,11
98615,5,10
98616,5,9
98617,5,9
98618,4.5,8.5
98619,4,8
98620,4,8
98621,3,7
98622,6,8
98623,6,9
98624,6,14
98625,7,17
98626,6,19
98627,5,21
98628,5,21
98629,4,22
98630,3,22.5
98631,2,23
98632,3,22
98633,3,21
98634,4,19
98635,5,17
98636,6,15
98637,6,15
98638,7,14
98639,5,12
98640,5,12
98641,4,11
98642,4,10
98643,4,10
98644,4,10
98645,4,9
98646,4,10
98647,6,12
98648,7,15
98649,7,17
98650,6,19
98651,4,20
98652,2,21
98653,6,20
98654,10,19
98655,8,18
98656,8,17
98657,9,17
98658,9,16
98659,11,16
98660,10,16
98661,11,15
98662,10,15
98663,8,15
98664,7,14
98665,8,14
98666,8,15
98667,9,14
98668,10,14
98669,11,14
98670,11,13
98671,12,14
98672,12,14
98673,12,14
98674,12,15
98675,13,15
98676,13,15
98677,13,15
98678,14,15
98679,13,15
98680,13,15
98681,14,15
98682,14,15
98683,14,15
98684,14,15
98685,14,14
98686,14,14
98687,14,15
98688,13,14
98689,13,14
98690,12,13
98691,11,13
98692,9,12
98693,9,11
98694,9,12
98695,9,14
98696,9,15
98697,9,17
98698,8,19
98699,7,20
98700,7,21
98701,10,22
98702,10,21
98703,9,21
98704,8,21
98705,9,20
98706,5,20
98707,7,18
98708,9,16
98709,6,16
98710,8,15
98711,6,13
98712,6,13
98713,5,11
98714,6,12
98715,6,11
98716,6,12
98717,8,14
98718,11,16
98719,11,17
98720,12,19
98721,13,21
98722,13,21
98723,12,22
98724,13,22
98725,10,20
98726,10,20
98727,11,19
98728,12,17
98729,13,16
98730,13,16
98731,14,16
98732,14,16
98733,14,16
98734,14,16
98735,14,16
98736,14,15
98737,14,15
98738,14,15
98739,14,16
98740,14,16
98741,14,15
98742,14,16
98743,16,17
98744,15,18
98745,16,19
98746,15,19
98747,15,19
98748,16,20
98749,15,21
98750,15,22
98751,14,21
98752,15,21
98753,14,20
98754,13,19
98755,13,18
98756,12,17
98757,12,17
98758,13,17
98759,13,17
98760,13,16
98761,12,16
98762,12,16
98763,11,15
98764,9,14
98765,8,13
98766,7,12
98767,7,11
98768,6,12
98769,5,12
98770,4,12
98771,4,13
98772,3,13
98773,2,13
98774,2,14
98775,-1,14
98776,1,13
98777,0,11
98778,-1,10
98779,-1,9
98780,-2,8
98781,-2,8
