index,data,data2
88602,4.7,-4.3
88603,4.3,-3.7
88604,4,-3
88605,3.5,-3
88606,3,-3
88607,1,-1
88608,0.7,-1
88609,0.3,-1
88610,0,-1
88611,1,-1
88612,0.5,-0.5
88613,0,0
88614,0.3,-0.3
88615,0.7,-0.7
88616,1,-1
88617,1,-1
88618,2,-1
88619,3,-1
88620,3,-1.3
88621,3,-1.7
88622,3,-2
88623,3,-3
88624,2.5,-4
88625,2,-5
88626,1.3,-4.7
88627,0.7,-4.3
88628,0,-4
88629,0,-3
88630,-0.3,-3.3
88631,-0.5,-3.5
88632,-0.8,-3.8
88633,-1,-4
88634,-1,-4.3
88635,-1,-4.5
88636,-1,-4.8
88637,-1,-5
88638,-0.3,-5
88639,0.3,-5
88640,1,-5
88641,2,-4.5
88642,3,-4
88643,4,-4
88644,4,-3.3
88645,4,-2.7
88646,4,-2
88647,3.7,-2
88648,3.3,-2
88649,3,-2
88650,2.7,-2.3
88651,2.3,-2.7
88652,2,-3
88653,1.7,-2.7
88654,1.3,-2.3
88655,1,-2
88656,1,-2
88657,1,-2
88658,1,-2
88659,0.5,-2.5
88660,0,-3
88661,0,-3
88662,1.2,-3
88663,2.3,-3
88664,3.5,-3
88665,4.8,-2.9
88666,6.2,-2.8
88667,7.5,-3
88668,7.8,-3.3
88669,8.4,-3.2
88670,9,-3
88671,8.3,-3
88672,7.7,-3
88673,7,-3
88674,5.7,-2.7
88675,4.3,-2.3
88676,3,-2
88677,2,-2
88678,1,-2
88679,1.5,-2
88680,2,-2
88681,1.5,-2
88682,1,-2
88683,1,-2
88684,1,-2
88685,0,-2
88686,1,-1.7
88687,2,-1.3
88688,3,-1
88689,4,-1
88690,5,-1
88691,6,-1
88692,6,-2
88693,6.5,-2
88694,7,-2
88695,6.7,-2
88696,6.3,-2
88697,6,-2
88698,5.3,-1.3
88699,4.7,-0.7
88700,4,0
88701,4,-1
88702,4,-1
88703,4,-1
88704,3.3,-1.3
88705,2.7,-1.7
88706,2,-2
88707,1.3,-2
88708,0.7,-2
88709,0,-2
88710,0,-2
88711,2.5,-2
88712,5,-2
88713,5.5,-2.2
88714,6,-2.3
88715,6.5,-2.5
88716,7,-2.7
88717,7.5,-2.8
88718,8,-3
88719,8,-3
88720,8,-3
88721,7,-3
88722,6,-2.7
88723,5,-2.3
88724,4,-2
88725,3.7,-2
88726,3.3,-2
88727,3,-2
88728,1.7,-2.3
88729,0.3,-2.7
88730,-1,-3
88731,0,-3
88732,0.5,-2.5
88733,1,-2
88734,2.3,-2
88735,3.7,-2
88736,5,-2
88737,6.3,-2.7
88738,7.7,-3.3
88739,9,-4
88740,9.3,-4
88741,9.7,-4
88742,10,-4
88743,8.7,-4.3
88744,7.3,-4.7
88745,6,-5
88746,5.7,-5
88747,5.3,-5
88748,5,-5
88749,3.7,-4.3
88750,2.3,-3.7
88751,1,-3
88752,0.7,-3.3
88753,0.3,-3.7
88754,0,-4
88755,0,-4
88756,0,-4
88757,0,-4
88758,1.3,-3
88759,2.7,-2
88760,4,-1
88761,5.5,-1.5
88762,7,-2
88763,9,-2
88764,10,-2
88765,11,-2
88766,13,-2
88767,12,-2
88768,11,-2
88769,10,-2
88770,8.7,-1.7
88771,7.3,-1.3
88772,6,-1
88773,5,-1.3
88774,4,-1.7
88775,3,-2
88776,2.3,-2.3
88777,1.7,-2.7
88778,1,-3
88779,0.7,-3
88780,0.3,-3
88781,0,-3
88782,1.7,-2.3
88783,3.3,-1.7
88784,5,-1
88785,7.7,-1.3
88786,10.3,-1.7
88787,13,-2
88788,13.7,-1.7
88789,14.3,-1.3
88790,15,-1
88791,14.3,-0.3
88792,13.7,0.3
88793,13,1
88794,11.8,1
88795,10.7,1
88796,9.5,1
88797,8.3,1
88798,7.2,1
88799,6,1
88800,5.3,0.7
88801,4.7,0.3
88802,4,0
88803,4,0
88804,4,0
88805,4,0
88806,5,1
88807,6,1
88808,7,1
88809,8.5,1.5
88810,10,2
88811,11,1
88812,13,1
88813,13,1.5
88814,13,2
88815,12.7,2.7
88816,12.3,3.3
88817,12,4
88818,11.7,5.7
88819,11.3,7.3
88820,11,9
88821,11,9
88822,11,9
88823,11,9
88824,11,9
88825,11,9
88826,11,9
88827,10.7,9
88828,10.3,9
88829,10,9
88830,10.3,9.3
88831,10.7,9.7
88832,11,10
88833,10.7,8.7
88834,10.3,7.3
88835,10,6
88836,10,4.5
88837,10,3
88838,10,2
88839,9.3,1.3
88840,8.7,0.7
88841,8,0
88842,6.7,-0.3
88843,5.3,-0.7
88844,4,-1
88845,4,-2.7
88846,4,-4.3
88847,4,-6
88848,3.7,-5.7
88849,3.3,-5.3
88850,3,-5
88851,3,-4
88852,3,-3
88853,3,-2
88854,3.7,-2
88855,4.3,-2
88856,5,-2
88857,6.3,-2
88858,7.7,-2
88859,9,-2
88860,8.7,-3.3
88861,8.3,-4.7
88862,8,-6
88863,8,-6
88864,8,-6
88865,8,-6
88866,7,-5
88867,6,-4
88868,5,-3
88869,4.7,-3
88870,4.3,-3
88871,4,-3
88872,4.7,-3
88873,5.3,-3
88874,6,-3
88875,5.7,-3
88876,5.3,-3
88877,5,-3
88878,5.3,-2.3
88879,5.7,-1.7
88880,6,-1
88881,6.7,-1.3
88882,7.3,-1.7
88883,8,-2
88884,7.7,-1.7
88885,7.3,-1.3
88886,7,-1
88887,6.5,-1.5
88888,6,-2
88889,4,-2
88890,3.7,-2.7
88891,3.3,-3.3
88892,3,-4
88893,2.7,-4.7
88894,2.3,-5.3
88895,2,-6
88896,2,-7
88897,2,-6
88898,1.7,-5.7
88899,1.3,-5.3
88900,1,-5
88901,2,-5
88902,2,-4.5
88903,2,-4
88904,2,-3
88905,3.3,-3.7
88906,4.7,-4.3
88907,6,-5
88908,5,-5
88909,5,-6
88910,5,-7
88911,5,-6
88912,4.6,-5.4
88913,4.2,-4.8
88914,3.8,-4.2
88915,3.4,-3.6
88916,3,-3
88917,3,-4
88918,2.5,-4
88919,2,-4
88920,2,-4
88921,2,-4
88922,2,-4
88923,1,-4
88924,1.5,-3.5
88925,2,-3
88926,3,-2.7
88927,4,-2.3
88928,5,-2
88929,6.3,-1.7
88930,7.7,-1.3
88931,9,-1
88932,8.3,0
88933,7.7,1
88934,7,2
88935,7,2
88936,6.5,1
88937,6,0
88938,5.7,0
88939,5.3,0
88940,5,0
88941,4.7,-0.2
88942,4.3,-0.3
88943,4,-0.5
88944,3.7,-0.7
88945,3.3,-0.8
88946,3,-1
88947,3,-1.3
88948,3,-1.7
88949,3,-2
88950,4.3,-2.3
88951,5.7,-2.7
88952,7,-3
88953,7.7,-3.7
88954,8.3,-4.3
88955,9,-5
88956,8.7,-4
88957,8.3,-3
88958,8,-2
88959,7,-2.3
88960,6,-2.7
88961,5,-3
88962,4.3,-2.7
88963,3.7,-2.3
88964,3,-2
88965,2.7,-2.3
88966,2.3,-2.7
88967,2,-3
88968,1.7,-3
88969,1.3,-3
88970,1,-3
88971,0,-3.3
88972,-1,-3.7
88973,-2,-4
88974,0,-2
88975,2.5,-1.5
88976,5,-1
88977,6.3,-1.7
88978,7.7,-2.3
88979,9,-3
88980,9,-2
88981,9,-1
88982,8,-2
88983,7.2,-2.2
88984,6.3,-2.3
88985,5.5,-2.5
88986,4.7,-2.7
88987,3.8,-2.8
88988,3,-3
88989,2.7,-3
88990,2.3,-3
88991,2,-3
88992,2,-3
88993,2,-3
88994,2,-3
88995,1.3,-3
88996,0.7,-3
88997,0,-3
88998,1.7,-2.7
88999,3.3,-2.3
89000,5,-2
89001,6.7,-2
89002,8.3,-2
89003,10,-2
89004,9,-1
89005,10,-1
89006,11,-1
89007,10.3,-1.3
89008,9.7,-1.7
89009,9,-2
89010,7.9,-2
89011,7.3,-1.7
89012,6.6,-1.4
89013,5.9,-0.9
89014,5.5,0
89015,5.6,1.5
89016,6.1,3.2
89017,6.7,4.8
89018,7.4,6.1
89019,7.8,7
89020,7.9,7.6
89021,7.9,7.9
89022,9,7
89023,8.5,7
89024,8,7
89025,9.3,6.3
89026,10.7,5.7
89027,12,5
89028,12,3.5
89029,12,2
89030,8,4
89031,8,4
89032,7.5,2.5
89033,7,1
89034,6.5,-0.5
89035,6,-2
89036,5,-1
89037,4.5,-1.5
89038,4,-2
89039,4,-2
89040,4,-3
89041,3,-2
89042,3,-1
89043,3,-2
89044,3,-3
89045,3,-2
89046,3.7,-2
89047,4.3,-2
89048,5,-2
89049,6,-2.7
89050,7,-3.3
89051,8,-4
89052,8,-4
89053,8,-4
89054,8,-4
89055,8,-3
89056,7,-3
89057,5,-3
89058,4,-3
89059,3,-3
89060,2,-3
89061,2,-2.5
89062,2,-2
89063,2,-3
89064,1,-3
89065,0,-3
89066,0,-3
89067,0,-3
89068,0,-3
89069,0,-4
89070,1.3,-3.7
89071,2.7,-3.3
89072,4,-3
89073,5,-3.5
89074,6,-4
89075,7,-4
89076,7,-4
89077,7,-4
89078,7,-4
89079,7,-4
89080,7,-4
89081,7,-4
89082,5.7,-3.7
89083,4.3,-3.3
89084,3,-3
89085,2.5,-3
89086,2,-3
89087,2,-3
89088,2,-3
89089,1,-3
89090,1,-3
89091,0,-3
89092,0,-3
89093,-1,-3
89094,0.5,-2.5
89095,2,-2
89096,5,-1
89097,6.7,-0.7
89098,8.3,-0.3
89099,10,0
89100,10,-1
89101,10,-1.5
89102,10,-2
89103,9,-1.3
89104,8,-0.7
89105,7,0
89106,7,-1
89107,7,-2
89108,7,-3
89109,5.5,-2.5
89110,4,-2
89111,4,-3
89112,3,-4
89113,2,-4
89114,2,-5
89115,2,-8
89116,1,-8
89117,0,-7
89118,1,-6.7
89119,2,-6.3
89120,3,-6
89121,4,-6.3
89122,5,-6.7
89123,6,-7
89124,4,-5
89125,4,-4
89126,4,-3
89127,3,-4
89128,3,-7
89129,3,-7
89130,2.3,-6.3
89131,1.7,-5.7
89132,1,-5
89133,0.5,-5
89134,0,-5
89135,0,-5
89136,0,-5
89137,0,-5
89138,1,-4
89139,1,-5
89140,0,-4
89141,1,-4
89142,2,-3.7
89143,3,-3.3
89144,4,-3
89145,4.7,-3.3
89146,5.3,-3.7
89147,6,-4
89148,7,-4
89149,8,-4
89150,9,-4
89151,8.3,-4
89152,7.7,-4
89153,7,-4
89154,6.3,-3.7
89155,5.7,-3.3
89156,5,-3
89157,4,-3
89158,3,-3
89159,2,-3
89160,1,-3
89161,1,-3
89162,1,-3
89163,0,-3
89164,0,-4
89165,0,-4
89166,0,-3
89167,3,-2
89168,5,-2
89169,5.7,-2.3
89170,6.3,-2.7
89171,7,-3
89172,7,0
89173,6,1.5
89174,5,3
89175,5,3
89176,5,3
89177,5,3
89178,5.3,3
89179,5.7,3
89180,6,3
89181,6,3.5
89182,6,4
89183,6,4
89184,6,4
89185,6,4
89186,7,4
89187,7,4
89188,6,5
89189,7,5
89190,7,5
89191,7,5
89192,7,5
89193,8.7,5.7
89194,10.3,6.3
89195,12,7
89196,13.5,7
89197,15,7
89198,13,5
89199,14,4
89200,11.5,3
89201,9,2
89202,8.3,0
89203,7.7,-2
89204,7,-4
89205,7,-4
89206,7,-4
89207,7,-3
89208,6,-2
89209,6,-1
89210,5,0
89211,4.5,0
89212,4,0
89213,5,-2
89214,4,-3
89215,5,-3
89216,6,-3
89217,7,-2.3
89218,8,-1.7
89219,9,-1
89220,8,-2
89221,8.5,-2.5
89222,9,-3
89223,8,-3.3
89224,7,-3.7
89225,6,-4
89226,5.7,-3.7
89227,5.3,-3.3
89228,5,-3
89229,4,-2.5
89230,3,-2
89231,3,-2
89232,3,-3
89233,3,-3
89234,1,-4
89235,0,-3
89236,0,-3
89237,-1,-3
89238,1.3,-3
89239,3.7,-3
89240,6,-3
89241,6.7,-3.3
89242,7.3,-3.7
89243,8,-4
89244,8.3,-3.3
89245,8.7,-2.7
89246,9,-2
89247,8.7,-2
89248,8.3,-2
89249,8,-2
89250,7.3,-1.7
89251,6.7,-1.3
89252,6,-1
89253,5,-1
89254,4,-1
89255,4,-1
89256,3,-1
89257,3,-1
89258,2.5,-1.5
89259,2,-2
89260,1,-2
89261,1,-2
89262,2.3,-1.8
89263,3.7,-1.7
89264,5,-1.5
89265,6.3,-1.3
89266,7.7,-1.2
89267,9,-1
89268,9.7,-0.7
89269,10.3,-0.3
89270,11,0
89271,10,0
89272,9,0
89273,8,0
89274,6.7,0
89275,5.3,0
89276,4,0
89277,3.5,-1.5
89278,3,-3
89279,3,-5
89280,2,-5
89281,1.6,-4.6
89282,1.2,-4.2
89283,0.8,-3.8
89284,0.4,-3.4
89285,0,-3
89286,0.5,-3.5
89287,1,-4
89288,3,-4
89289,4,-4.3
89290,5,-4.7
89291,6,-5
89292,6,-5
89293,6,-5
89294,6,-5
89295,5.3,-5
89296,4.7,-5
89297,4,-5
89298,4,-5
89299,4,-5
89300,4,-5
89301,3.5,-4.5
89302,3,-4
89303,2,-4
89304,2,-4
89305,2,-4
89306,1,-4
89307,2,-4
89308,1,-4
89309,0,-4
89310,2,-4
89311,4,-4
89312,6,-4
89313,7,-5
89314,8.5,-4.5
89315,10,-4
89316,12,-4
89317,11,-3
89318,10,-2
89319,9.7,-1.7
89320,9.3,-1.3
89321,9,-1
89322,8.3,-0.7
89323,7.7,-0.3
89324,7,0
89325,6,0
89326,5,0
89327,4,0
89328,3,-1
89329,3,-1
89330,3,-1
89331,2.5,-1
89332,2,-1
89333,2,-1
89334,3.7,0
89335,5.3,1
89336,7,2
89337,10,2
89338,11,0.8
89339,12,-0.4
89340,13,-1.6
89341,14,-2.8
89342,15,-4
89343,14.3,-3.7
89344,13.7,-3.3
89345,13,-3
89346,12.3,-2
89347,11.7,-1
89348,11,0
89349,10.5,0
89350,10,0
89351,10,-0.3
89352,10,-0.7
89353,10,-1
89354,10,-1
89355,9,2
89356,9,3
89357,8,5
89358,8.2,5.3
89359,8.3,5.7
89360,8.5,6
89361,8.7,6.3
89362,8.8,6.7
89363,9,7
89364,9,8
89365,9.5,8
89366,10,8
89367,10,8.5
89368,10,9
89369,9,5
89370,8.7,4
89371,8.3,3
89372,8,2
89373,8,2.5
89374,8,3
89375,8,2
89376,8,2
89377,7,3
89378,6,0
89379,5,-1
89380,4,-1
89381,3,-1
89382,5,0
89383,6.5,-0.5
89384,8,-1
89385,9.3,-1
89386,10.7,-1
89387,12,-1
89388,13,-0.5
89389,14,0
89390,14,-3
89391,14,-2
89392,14,-1
89393,14,0
89394,13,0.7
89395,12,1.3
89396,11,2
89397,11.5,1.5
89398,12,1
89399,11,3
89400,11,5
89401,10,5
89402,10,6
89403,10,6
89404,10,8
89405,11,9
89406,11,9
89407,11.5,10
89408,12,11
89409,12,12
89410,13,12.5
89411,14,13
89412,15,14
89413,15.5,13.5
89414,16,13
89415,15.3,12.3
89416,14.7,11.7
89417,14,11
89418,13.3,10
89419,12.7,9
89420,12,8
89421,11,7.5
89422,10,7
89423,10,6
89424,9,6
89425,8,6
89426,8,6
89427,8,6
89428,8,6
89429,8,5
89430,8,4
89431,8,3
89432,8,2
89433,8.7,1.3
89434,9.3,0.7
89435,10,0
89436,9,1
89437,8.5,0
89438,8,-1
89439,7.3,-2
89440,6.7,-3
89441,6,-4
89442,5.7,-4.7
89443,5.3,-5.3
89444,5,-6
89445,4.5,-5.5
89446,4,-5
89447,3,-4
89448,2,-4
89449,1,-4
89450,1,-4
89451,0,-4
89452,0,-4
89453,0,-4
89454,2.3,-4.3
89455,4.7,-4.7
89456,7,-5
89457,7.3,-4
89458,7.7,-3
89459,8,-2
89460,8.7,-2
89461,9.3,-2
89462,10,-2
89463,9.3,-2.3
89464,8.7,-2.7
89465,8,-3
89466,7,-2.7
89467,6,-2.3
89468,5,-2
89469,5,-2
89470,5,-2
89471,5,-2
89472,5,-2
89473,5,-1
89474,5,-1
89475,4,-1
89476,4,-1
89477,4,-1
89478,5,-1
89479,6,-1
89480,7,-3
89481,8,-3
89482,9,-3
89483,10,-3
89484,10.7,-4
89485,11.3,-5
89486,12,-6
89487,12,-5.7
89488,12,-5.3
89489,12,-5
89490,11.4,-4
89491,10.8,-3
89492,10.2,-2
89493,9.6,-1
89494,9,0
89495,8,0
89496,8,0
89497,8,1
89498,8,1
89499,6,1
89500,7,2
89501,4,1
89502,6.3,1.7
89503,8.7,2.3
89504,11,3
89505,13,2.5
89506,15,2
89507,17,0
89508,17.3,1.3
89509,17.7,2.7
89510,18,4
89511,17,4.7
89512,16,5.3
89513,15,6
89514,14.3,7
89515,13.7,8
89516,13,9
89517,13,9.5
89518,13,10
89519,13,10
89520,13,10
89521,12,10
89522,12,10
89523,12,10
89524,13,10
89525,13,10
89526,12,11
89527,13,11
89528,14,12
89529,14,12
89530,16,12
89531,14,12
89532,14,10.7
89533,14,9.3
89534,14,8
89535,12.3,6.7
89536,10.7,5.3
89537,9,4
89538,9,3.3
89539,9,2.7
89540,9,2
89541,8,2.5
89542,7,3
89543,8,2
89544,8,1
89545,7,1
89546,7,0
89547,7,0
89548,7,0
89549,7,-2
89550,7,-2.3
89551,7,-2.7
89552,7,-3
89553,7.3,-3
89554,7.7,-3
89555,8,-3
89556,8.5,-4
89557,9,-5
89558,9,-3
89559,7,-5
89560,6.5,-5
89561,6,-5
89562,5.3,-5
89563,4.7,-5
89564,4,-5
89565,3.7,-4.7
89566,3.3,-4.3
89567,3,-4
89568,3,-4
89569,3,-4
89570,2,-3
89571,3,-3
89572,2,-3
89573,2,-3
89574,3,-3
89575,4,-3
89576,6,-2
89577,8,-2
89578,10,-2
89579,12,0
89580,12.3,0
89581,12.7,0
89582,13,0
89583,12.7,2
89584,12.3,4
89585,12,6
89586,11.7,6.3
89587,11.3,6.7
89588,11,7
89589,10.5,7.5
89590,10,8
89591,10,8
89592,10,8
89593,9,8
89594,9,8
89595,9,8
89596,9,9
89597,9,8
89598,9,9
89599,9,8.5
89600,9,8
89601,9.7,7.3
89602,10.3,6.7
89603,11,6
89604,11,5.7
89605,11,5.3
89606,11,5
89607,11,4.7
89608,11,4.3
89609,11,4
89610,10.3,4
89611,9.7,4
89612,9,4
89613,8.5,4
89614,8,4
89615,6,4
89616,7,4
89617,7,4
89618,5,3
89619,6,3
89620,4,2
89621,4,2
89622,5,3
89623,7.5,2.5
89624,10,2
89625,11,0
89626,13,-0.5
89627,15,-1
89628,15.3,-1.3
89629,15.7,-1.7
89630,16,-2
89631,15,-3
89632,14,-4
89633,13,-5
89634,11.3,-4.3
89635,9.7,-3.7
89636,8,-3
89637,7.5,-2.5
89638,7,-2
89639,7,-1
89640,6,-1
89641,5,-1
89642,5,-1
89643,4,-1
89644,4,-1
89645,4,-1
89646,5.7,-0.7
89647,7.3,-0.3
89648,9,0
89649,11.5,0
89650,14,0
89651,14,-1
89652,14,-1.3
89653,14,-1.7
89654,14,-2
89655,15,-3
89656,13.5,-1
89657,12,1
89658,11.7,1.3
89659,11.3,1.7
89660,11,2
89661,11,1.5
89662,11,1
89663,10,1
89664,10,0
89665,9,0
89666,8,1
89667,8,1
89668,7,1
89669,6,1
89670,7.7,1.3
89671,9.3,1.7
89672,11,2
89673,13,2
89674,15,2
89675,17,2
89676,16.7,1
89677,16.3,0
89678,16,-1
89679,14.5,-4
89680,13,-7
89681,12,-5.3
89682,11,-3.7
89683,10,-2
89684,9,-3
89685,8.5,-3
89686,8,-3
89687,8,-3
89688,8,-1
89689,8,0
89690,8,0
89691,8,0
89692,8,0
89693,7.6,-0.4
89694,8.1,-0.2
89695,8.6,0
89696,9.1,0.3
89697,10.7,0.5
89698,12.4,0.8
89699,14,1
89700,14.7,2.3
89701,15.3,3.7
89702,16,5
89703,14.7,4.3
89704,13.3,3.7
89705,12,3
89706,11.7,5
89707,11.3,7
89708,11,9
89709,11.5,9
89710,12,9
89711,12,9
89712,12,9
89713,12,9
89714,12,9
89715,12,9
89716,12,9
89717,13,9
89718,13,10
89719,13,11
89720,13,12
89721,15,13.3
89722,17,14.7
89723,19,16
89724,17,16
89725,17,16
89726,17,16
89727,18,16
89728,17,15
89729,17,16
89730,17,16
89731,17,15.5
89732,17,15
89733,16.7,13
89734,16.3,11
89735,16,9
89736,15,6
89737,14,6
89738,13,6
89739,12,6
89740,11,6
89741,12,6
89742,13,6.3
89743,14,6.7
89744,15,7
89745,15.3,7.3
89746,15.7,7.7
89747,16,8
89748,16,8
89749,16,7
89750,16,6
89751,15.5,6
89752,15,6
89753,15,5
89754,14.6,6.4
89755,13.9,6.5
89756,13.1,6.4
89757,12,5.8
89758,10.3,4.3
89759,8.2,2.1
89760,5.8,-0.5
89761,3.8,-2.7
89762,2.2,-4.2
89763,1.2,-4.7
89764,0.5,-4.7
89765,-0.2,-4.7
89766,1,-3
89767,4,-4
89768,5,-5
89769,6,-6
89770,7,-5
89771,7,-6
89772,8,-6
89773,8,-7
89774,9,-7
89775,9,-9
89776,9,-8
89777,9,-6
89778,9,-7
89779,8,-5
89780,8,-5
89781,8,-6
89782,7,-4
89783,7,-3
89784,6,-2
89785,6,-2
89786,6,-1
89787,6,-2
89788,6,-2
89789,6,0
89790,6,0
89791,7,0
89792,7,0
89793,7,0
89794,7,1
89795,8,1
89796,8,2
89797,8,3
89798,8,5
89799,8,5
89800,8,5
89801,8,5
89802,8,5
89803,8,5
89804,8,5
89805,8,5
89806,7,6
89807,7,5
89808,7,4
89809,7,4
89810,7,3
89811,6,3
89812,6,3
89813,6,3
89814,7,4
89815,9,5
89816,9,4
89817,11,4
89818,13,3
89819,13,5
89820,13,4
89821,13,3
89822,14,5
89823,14,4
89824,14,4
89825,13,4
89826,12,4
89827,11,4
89828,11,4
89829,9,4
89830,9,4
89831,8,4
89832,7,4
89833,7,4
89834,6,3
89835,5,3
89836,5,3
89837,5,3
89838,7,6
89839,10,6
89840,12,7
89841,15,5
89842,16,6
89843,17,6
89844,18,4
89845,18,4
89846,18,5
89847,17,4
89848,17,4
89849,16,5
89850,15,5
89851,14,6
89852,14,5
89853,13,4
89854,11,5
89855,10,5
89856,9,5
89857,9,5
89858,8.5,4.5
89859,8,4
89860,8,4
89861,7,3
89862,8,6
89863,9,6
89864,14,6
89865,17,7
89866,19,6
89867,21,5
89868,21,5
89869,22,4
89870,22.5,3
89871,23,2
89872,22,3
89873,21,3
89874,19,4
89875,17,5
89876,15,6
89877,15,6
89878,14,7
89879,12,5
89880,12,5
89881,11,4
89882,10,4
89883,10,4
89884,10,4
89885,9,4
89886,10,4
89887,12,6
89888,15,7
89889,17,7
89890,19,6
89891,20,4
89892,21,2
89893,20,6
89894,19,10
89895,18,8
89896,17,8
89897,17,9
89898,16,9
89899,16,11
89900,16,10
89901,15,11
89902,15,10
89903,15,8
89904,14,7
89905,14,8
89906,15,8
89907,14,9
89908,14,10
89909,14,11
89910,13,11
89911,14,12
89912,14,12
89913,14,12
89914,15,12
89915,15,13
89916,15,13
89917,15,13
89918,15,14
89919,15,13
89920,15,13
89921,15,14
89922,15,14
89923,15,14
89924,15,14
89925,14,14
89926,14,14
89927,15,14
89928,14,13
89929,14,13
89930,13,12
89931,13,11
89932,12,9
89933,11,9
89934,12,9
89935,14,9
89936,15,9
89937,17,9
89938,19,8
89939,20,7
89940,21,7
89941,22,10
89942,21,10
89943,21,9
89944,21,8
89945,20,9
89946,20,5
89947,18,7
89948,16,9
89949,16,6
89950,15,8
89951,13,6
89952,13,6
89953,11,5
89954,12,6
89955,11,6
89956,12,6
89957,14,8
89958,16,11
89959,17,11
89960,19,12
89961,21,13
89962,21,13
89963,22,12
89964,22,13
89965,20,10
89966,20,10
89967,19,11
89968,17,12
89969,16,13
89970,16,13
89971,16,14
89972,16,14
89973,16,14
89974,16,14
89975,16,14
89976,15,14
89977,15,14
89978,15,14
89979,16,14
89980,16,14
89981,15,14
89982,16,14
89983,17,16
89984,18,15
89985,19,16
89986,19,15
89987,19,15
89988,20,16
89989,21,15
89990,22,15
89991,21,14
89992,21,15
89993,20,14
89994,19,13
89995,18,13
89996,17,12
89997,17,12
89998,17,13
89999,17,13
90000,16,13
90001,16,12
90002,16,12
90003,15,11
90004,14,9
90005,13,8
90006,12,7
90007,11,7
90008,12,6
90009,12,5
90010,12,4
90011,13,4
90012,13,3
90013,13,2
90014,14,2
90015,14,-1
90016,13,1
90017,11,0
90018,10,-1
90019,9,-1
90020,8,-2
90021,8,-2
90022,7,-2
90023,7,-2
90024,7,-2
90025,7,-1
90026,7,-2
90027,7,-1
90028,7,-2
90029,7,-2
90030,7,0
90031,8,-1
90032,10,0
90033,11,-2
90034,12,-2
90035,13,-3
90036,12,-2
90037,12,-1
90038,13,-3
90039,13,-3
90040,11,-3
90041,10,-3
90042,9,-3
90043,7,0
90044,6,0
90045,6,-1
90046,5,-1
90047,5,-2
90048,4,-3
90049,4,-3
90050,3,-3
90051,3,-4
90052,2,-4
90053,3,-4
90054,4,-3
90055,6,-5
90056,8,-6
90057,9,-8
90058,10,-6
90059,11,-4
90060,10,-5
90061,11,-3
90062,10,-5
90063,11,-4
90064,8,-3
90065,7,-3
90066,5,-2
90067,5,-2
90068,5,-2
90069,4,-2
90070,3.5,-2
90071,3,-2
90072,3,-2
90073,3,-2
90074,2,-2
90075,2,-2
90076,1,-2
90077,1,-2
90078,3,-1
90079,5,-1
90080,7,-2
90081,9,-2
90082,10,-2
90083,11,-2
90084,12,-2
90085,14,-2
90086,14,-1
90087,14,-3
90088,13,-4
90089,12,-4
90090,12,-5
90091,11,-1
90092,10,-1
90093,10,-1
90094,8,-1
90095,8,-1
90096,8,-1
90097,7,-1
90098,7,-1
90099,6,-2
90100,6,-2
90101,5,-1
90102,7,0
90103,9,-2
90104,11,-2
90105,14,-1
90106,16,-1
90107,16,-6
90108,18,-2
90109,18,-2
90110,18,-3
90111,19,-7
90112,18,-9
90113,16,-9
90114,14,-8
90115,13,-7
90116,12,-7
90117,10,-5
90118,9,-4
90119,8,-3
90120,8,-2
90121,7,-2
90122,7,-2
90123,6,-2
90124,5,-2
90125,5,0
90126,8,1
90127,11,0
90128,14,2
90129,15,2
90130,17,3
90131,18,0
90132,20,0
90133,21,-1
90134,19,5
90135,18,7
90136,17,7
90137,16,8
90138,16,7
90139,16,7
90140,16,7
90141,15,7.5
90142,14,8
90143,14,7
90144,14,7
90145,14,7
90146,14,7
90147,13,6
90148,12,6
90149,12,7
90150,13,8
90151,15,8
90152,16,8
90153,19,8
90154,19,8
90155,20,6
90156,21,5
90157,20,4
90158,21,5
90159,20,6
90160,19,7
90161,17,9
90162,16,10
90163,16,10
90164,16,11
90165,15,11
90166,15,11
90167,15,11
90168,12,10
90169,12,8
90170,11,8
90171,10,8
90172,10,7
90173,10,8
90174,12,9
90175,15,10
90176,18,11
90177,19,9
90178,21,9
90179,19,10
90180,20,9
90181,21,9
90182,22,8
90183,21,9
90184,18,9
90185,17,8
90186,17,8
90187,16,10
90188,16,11
90189,16,11
90190,15,11
90191,14,9
90192,13,9
90193,12,8
90194,11,8
90195,11,8
90196,10,8
90197,10,8
90198,12,10
90199,15,11
90200,17,12
90201,19,12
90202,21,12
90203,21,11
90204,21,11
90205,23,11
90206,23,10
90207,22,10
90208,22,10
90209,21,9
90210,20,9
90211,18,11
90212,18,10
90213,17,9
90214,16,10
90215,15,9
90216,14,9
90217,14,9
90218,13,9
90219,12,9
90220,12,9
90221,12,9
90222,14,11
90223,17,10
90224,20,11
90225,20,11
90226,23,10
90227,23,11
90228,24,10
90229,25,9
90230,25,8
90231,24,9
90232,23,10
90233,22,9
90234,21,9
90235,20,9
90236,20,10
90237,20,13
90238,18,13
90239,17,12
90240,16,11
90241,16,12
90242,16,12
90243,15,11
90244,15,11
90245,15,10
90246,17,10
90247,18,11
90248,21,12
90249,22,13
90250,22,11
90251,23,11
90252,22,11
90253,21,12
90254,21,12
90255,21,12
90256,20,12
90257,19,13
90258,18,13
90259,18,14
